site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,mark.recapture,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll,fl.switch.3,fl.switch.3.resource.coll,fl.switch.4,fl.switch.4.resource.coll
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ns,NA,NA,NA,NA,NA,NA,NA,ground,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,sampling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,appositus,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,ns,NA,NA,NA,NA,NA,NA,NA,ground,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aquilegia.coerulea,NA,no,NA,NA,NA,NA,NA,Vicia.americana,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Hydrophyllum.fendleri,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO.JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,rufocinctus.dark,q,frg,Hydrophyllum.fendleri,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,nevadensis,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,insularis,q,ns,NA,NA,NA,NA,NA,NA,NA,ground,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,bifarius,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,bifarius,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Vicia.americana,NA,no,NA,NA,Switched,NA,NA,Helianthella.quinquenervis,NA,Grass,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Hydrophyllum.fendleri,NA,no,NA,NA,Switched,NA,NA,Delphinium.barbeyi,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,mixtus,w,frg,Hydrophyllum.fendleri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,NA,no,NA,NA,Switched,NA,NA,Hydrophyllum.fendleri,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,rufocinctus.dark,q,frg,Dugaldia.hoopesii,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Mertensia.ciliata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Vicia.americana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,ns,NA,NA,NA,NA,NA,NA,NA,ground,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,unknown,q,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00,11:20:00,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00,11:20:00,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
