year,site,site.code,plant.species,week,flw.per.meter.sum.week,flw.count.sum.week
2015,Frogs.Pond,FP,Hydrophyllum.fendleri,6,26,65
2015,Frogs.Pond,FP,Hydrophyllum.fendleri,7,91.2,228
2015,Frogs.Pond,FP,Hydrophyllum.fendleri,8,28.4,71
2015,Frogs.Pond,FP,Ipomopsis.aggregata,7,0.4,1
2015,Frogs.Pond,FP,Ipomopsis.aggregata,8,6.8,17
2015,Frogs.Pond,FP,Ipomopsis.aggregata,9,15.2,38
2015,Frogs.Pond,FP,Ipomopsis.aggregata,10,31.2,78
2015,Frogs.Pond,FP,Ipomopsis.aggregata,11,25.6,64
2015,Frogs.Pond,FP,Ipomopsis.aggregata,12,12.8,32
2015,Frogs.Pond,FP,Ipomopsis.aggregata,13,12,30
2015,Frogs.Pond,FP,Ipomopsis.aggregata,14,2.8,7
2015,Frogs.Pond,FP,Ipomopsis.aggregata,15,2,5
2015,Frogs.Pond,FP,Ipomopsis.aggregata,16,2.8,7
2015,Frogs.Pond,FP,Ipomopsis.aggregata,17,1.2,3
2015,Frogs.Pond,FP,Lathyrus.leucanthus,5,5.6,14
2015,Frogs.Pond,FP,Lathyrus.leucanthus,6,16.4,41
2015,Frogs.Pond,FP,Lathyrus.leucanthus,7,74.8,187
2015,Frogs.Pond,FP,Lathyrus.leucanthus,8,38.8,97
2015,Frogs.Pond,FP,Lathyrus.leucanthus,9,10,25
2015,Frogs.Pond,FP,Lathyrus.leucanthus,10,3.1999999999999997,8
2015,Frogs.Pond,FP,Ligularia.bigelovii,12,7.2,18
2015,Frogs.Pond,FP,Ligusticum.porteri,10,6.4,16
2015,Frogs.Pond,FP,Ligusticum.porteri,11,1.6,4
2015,Frogs.Pond,FP,Lupinus.bakeri,6,0.8,2
2015,Frogs.Pond,FP,Lupinus.bakeri,7,22.400000000000002,56
2015,Frogs.Pond,FP,Lupinus.bakeri,8,46.4,116
2015,Frogs.Pond,FP,Lupinus.bakeri,9,25.6,64
2015,Frogs.Pond,FP,Lupinus.bakeri,10,18.4,46
2015,Frogs.Pond,FP,Lupinus.bakeri,11,0.4,1
2015,Frogs.Pond,FP,Mahonia.repens,3,0.8,2
2015,Frogs.Pond,FP,Mahonia.repens,4,4.4,11
2015,Frogs.Pond,FP,Mahonia.repens,5,3.6,9
2015,Frogs.Pond,FP,Mertensia.fusiformis,1,160,400
2015,Frogs.Pond,FP,Mertensia.fusiformis,2,303.2,758
2015,Frogs.Pond,FP,Mertensia.fusiformis,3,463.6,1159
2015,Frogs.Pond,FP,Mertensia.fusiformis,4,281.6,704
2015,Frogs.Pond,FP,Mertensia.fusiformis,5,72,180
2015,Frogs.Pond,FP,Mertensia.fusiformis,6,5.6000000000000005,14
2015,Frogs.Pond,FP,Mertensia.fusiformis,7,2,5
2015,Frogs.Pond,FP,Pentaphylloides.floribunda,8,0.8,2
2015,Frogs.Pond,FP,Pentaphylloides.floribunda,9,5.6,14
2015,Frogs.Pond,FP,Pentaphylloides.floribunda,11,7.2,18
2015,Frogs.Pond,FP,Potentilla.pulcherrima,6,1.2000000000000002,3
2015,Frogs.Pond,FP,Potentilla.pulcherrima,7,12.4,31
2015,Frogs.Pond,FP,Potentilla.pulcherrima,8,52.4,131
2015,Frogs.Pond,FP,Potentilla.pulcherrima,9,124.8,312
2015,Frogs.Pond,FP,Potentilla.pulcherrima,10,156.8,392
2015,Frogs.Pond,FP,Potentilla.pulcherrima,11,78,195
2015,Frogs.Pond,FP,Potentilla.pulcherrima,12,45.2,113
2015,Frogs.Pond,FP,Potentilla.pulcherrima,13,1.2000000000000002,3
2015,Frogs.Pond,FP,Pseudocymopterus.montanus,7,0.8,2
2015,Frogs.Pond,FP,Salix.sp,6,2,5
2015,Frogs.Pond,FP,Senecio.integerrimus,5,7.6,19
2015,Frogs.Pond,FP,Senecio.integerrimus,6,35.199999999999996,88
2015,Frogs.Pond,FP,Senecio.integerrimus,7,52.8,132
2015,Frogs.Pond,FP,Senecio.integerrimus,8,1.6,4
2015,Frogs.Pond,FP,Senecio.serra,12,0.4,1
2015,Frogs.Pond,FP,Senecio.serra,13,4,10
2015,Frogs.Pond,FP,Senecio.serra,14,2,5
2015,Frogs.Pond,FP,Senecio.serra,15,0.8,2
2015,Frogs.Pond,FP,Solidago.multiradiata,11,0.4,1
2015,Frogs.Pond,FP,Solidago.multiradiata,12,0.8,2
2015,Frogs.Pond,FP,Taraxacum.officinale,2,3.2,8
2015,Frogs.Pond,FP,Taraxacum.officinale,3,6,15
2015,Frogs.Pond,FP,Taraxacum.officinale,4,8,20
2015,Frogs.Pond,FP,Taraxacum.officinale,5,1.2000000000000002,3
2015,Frogs.Pond,FP,Taraxacum.officinale,6,0.8,2
2015,Frogs.Pond,FP,Taraxacum.officinale,7,0.4,1
2015,Frogs.Pond,FP,Taraxacum.officinale,8,0.4,1
2015,Frogs.Pond,FP,Valeriana.occidentalis,5,0.4,1
2015,Frogs.Pond,FP,Valeriana.occidentalis,6,0.4,1
2015,Frogs.Pond,FP,Vicia.americana,7,1.6,4
2015,Frogs.Pond,FP,Vicia.americana,8,4,10
2015,Frogs.Pond,FP,Vicia.americana,9,66.4,166
2015,Frogs.Pond,FP,Vicia.americana,10,78.8,197
2015,Frogs.Pond,FP,Vicia.americana,11,53.6,134
2015,Frogs.Pond,FP,Vicia.americana,12,18.4,46
2015,Frogs.Pond,FP,Viola.adunca,3,0.4,1
2015,Frogs.Pond,FP,Viola.adunca,4,0.4,1
2015,Frogs.Pond,FP,Viola.praemorsa,1,0.8,2
2015,Frogs.Pond,FP,Viola.praemorsa,2,2.4,6
2015,Frogs.Pond,FP,Viola.praemorsa,3,0.8,2
2015,Frogs.Pond,FP,Viola.praemorsa,4,6,15
2015,Frogs.Pond,FP,Viola.praemorsa,5,1.6,4
2015,Gothic.Spires,GS,Achillea.millefolium,8,0.8,2
2015,Gothic.Spires,GS,Achillea.millefolium,9,0.8,2
2015,Gothic.Spires,GS,Achillea.millefolium,10,2.4000000000000004,6
2015,Gothic.Spires,GS,Achillea.millefolium,11,6,15
2015,Gothic.Spires,GS,Achillea.millefolium,12,4.4,11
2015,Gothic.Spires,GS,Achillea.millefolium,13,4.8,12
2015,Gothic.Spires,GS,Achillea.millefolium,14,3.6,9
2015,Gothic.Spires,GS,Achillea.millefolium,15,3.6,9
2015,Gothic.Spires,GS,Achillea.millefolium,16,3.2,8
2015,Gothic.Spires,GS,Achillea.millefolium,17,0.4,1
2015,Gothic.Spires,GS,Aconitum.columbianum,8,48.4,121
2015,Gothic.Spires,GS,Aconitum.columbianum,9,47.2,118
2015,Gothic.Spires,GS,Aconitum.columbianum,10,73.6,184
2015,Gothic.Spires,GS,Aconitum.columbianum,11,74.8,187
2015,Gothic.Spires,GS,Aconitum.columbianum,12,41.2,103
2015,Gothic.Spires,GS,Agoseris.glauca,8,0.4,1
2015,Gothic.Spires,GS,Antennaria.rosea,8,4.4,11
2015,Gothic.Spires,GS,Anticlea.elegans,8,162,405
2015,Gothic.Spires,GS,Anticlea.elegans,9,80,200
2015,Gothic.Spires,GS,Anticlea.elegans,10,177.2,443
2015,Gothic.Spires,GS,Anticlea.elegans,11,76.8,192
2015,Gothic.Spires,GS,Anticlea.elegans,12,0.8,2
2015,Gothic.Spires,GS,Arnica.cordifolia,10,0.4,1
2015,Gothic.Spires,GS,Arnica.parryi,9,0.8,2
2015,Gothic.Spires,GS,Aster.foliaceus,12,6.4,16
2015,Gothic.Spires,GS,Aster.foliaceus,13,88,220
2015,Gothic.Spires,GS,Aster.foliaceus,14,35.2,88
2015,Gothic.Spires,GS,Aster.foliaceus,15,20,50
2015,Gothic.Spires,GS,Aster.foliaceus,16,3.1999999999999997,8
2015,Gothic.Spires,GS,Castilleja.sulphurea,7,0.4,1
2015,Gothic.Spires,GS,Castilleja.sulphurea,8,2.4000000000000004,6
2015,Gothic.Spires,GS,Castilleja.sulphurea,10,0.8,2
2015,Gothic.Spires,GS,Cirsium.parryi,11,0.4,1
2015,Gothic.Spires,GS,Claytonia.lanceolata,1,307.2,768
2015,Gothic.Spires,GS,Claytonia.lanceolata,2,798.4,1996
2015,Gothic.Spires,GS,Claytonia.lanceolata,3,353.6,884
2015,Gothic.Spires,GS,Claytonia.lanceolata,4,120,300
2015,Gothic.Spires,GS,Claytonia.lanceolata,5,19.6,49
2015,Gothic.Spires,GS,Delphinium.barbeyi,9,13.6,34
2015,Gothic.Spires,GS,Delphinium.barbeyi,10,43.199999999999996,108
2015,Gothic.Spires,GS,Delphinium.barbeyi,11,40,100
2015,Gothic.Spires,GS,Delphinium.barbeyi,12,50,125
2015,Gothic.Spires,GS,Delphinium.nuttallianum,5,13.6,34
2015,Gothic.Spires,GS,Delphinium.nuttallianum,6,165.6,414
2015,Gothic.Spires,GS,Delphinium.nuttallianum,7,23.6,59
2015,Gothic.Spires,GS,Dodecatheon.pulchellum,6,3.6,9
2015,Gothic.Spires,GS,Dodecatheon.pulchellum,7,7.2,18
2015,Gothic.Spires,GS,Draba.aurea,5,12.8,32
2015,Gothic.Spires,GS,Draba.aurea,6,62.8,157
2015,Gothic.Spires,GS,Draba.aurea,7,21.2,53
2015,Gothic.Spires,GS,Erigeron.elatior,8,1.2,3
2015,Gothic.Spires,GS,Erigeron.elatior,10,4,10
2015,Gothic.Spires,GS,Erigeron.elatior,11,12.799999999999999,32
2015,Gothic.Spires,GS,Erigeron.elatior,12,13.2,33
2015,Gothic.Spires,GS,Erigeron.elatior,13,1.6,4
2015,Gothic.Spires,GS,Erigeron.elatior,14,1.2000000000000002,3
2015,Gothic.Spires,GS,Erigeron.elatior,15,0.4,1
2015,Gothic.Spires,GS,Erigeron.speciosus,8,1.6,4
2015,Gothic.Spires,GS,Erigeron.speciosus,9,8.4,21
2015,Gothic.Spires,GS,Erigeron.speciosus,10,50.4,126
2015,Gothic.Spires,GS,Erigeron.speciosus,11,164,410
2015,Gothic.Spires,GS,Erigeron.speciosus,12,147.2,368
2015,Gothic.Spires,GS,Erigeron.speciosus,13,36.8,92
2015,Gothic.Spires,GS,Erigeron.speciosus,14,10.4,26
2015,Gothic.Spires,GS,Erigeron.speciosus,15,8,20
2015,Gothic.Spires,GS,Erigeron.speciosus,16,7.6,19
2015,Gothic.Spires,GS,Eriogonum.subalpinum,8,0.4,1
2015,Gothic.Spires,GS,Eriogonum.subalpinum,9,0.4,1
2015,Gothic.Spires,GS,Eriogonum.subalpinum,10,0.4,1
2015,Gothic.Spires,GS,Eriogonum.subalpinum,11,0.4,1
2015,Gothic.Spires,GS,Erythronium.grandiflorum,1,0.4,1
2015,Gothic.Spires,GS,Erythronium.grandiflorum,2,6.4,16
2015,Gothic.Spires,GS,Erythronium.grandiflorum,3,71.6,179
2015,Gothic.Spires,GS,Erythronium.grandiflorum,4,57.6,144
2015,Gothic.Spires,GS,Erythronium.grandiflorum,5,2.4,6
2015,Gothic.Spires,GS,Fragaria.virginiana,5,7.2,18
2015,Gothic.Spires,GS,Fragaria.virginiana,6,51.6,129
2015,Gothic.Spires,GS,Fragaria.virginiana,7,15.2,38
2015,Gothic.Spires,GS,Fragaria.virginiana,8,1.6,4
2015,Gothic.Spires,GS,Fragaria.virginiana,9,0.4,1
2015,Gothic.Spires,GS,Gentianella.acuta,12,1.2,3
2015,Gothic.Spires,GS,Gentianopsis.thermalis,13,1.2,3
2015,Gothic.Spires,GS,Geranium.richardsonii,6,0.8,2
2015,Gothic.Spires,GS,Geranium.richardsonii,7,3.2,8
2015,Gothic.Spires,GS,Geranium.richardsonii,8,6.4,16
2015,Gothic.Spires,GS,Geranium.richardsonii,9,2.8,7
2015,Gothic.Spires,GS,Geranium.richardsonii,10,0.8,2
2015,Gothic.Spires,GS,Geranium.richardsonii,11,0.4,1
2015,Gothic.Spires,GS,Geum.aleppicum,8,8,20
2015,Gothic.Spires,GS,Geum.aleppicum,9,11.2,28
2015,Gothic.Spires,GS,Geum.aleppicum,14,0.4,1
2015,Gothic.Spires,GS,Helianthella.quinquenervis,8,0.8,2
2015,Gothic.Spires,GS,Helianthella.quinquenervis,9,1.6,4
2015,Gothic.Spires,GS,Helianthella.quinquenervis,10,1.6,4
2015,Gothic.Spires,GS,Helianthella.quinquenervis,11,1.2,3
2015,Gothic.Spires,GS,Heliomeris.multiflora,10,0.8,2
2015,Gothic.Spires,GS,Heliomeris.multiflora,11,16,40
2015,Gothic.Spires,GS,Heliomeris.multiflora,12,118.4,296
2015,Gothic.Spires,GS,Heliomeris.multiflora,13,163.6,409
2015,Gothic.Spires,GS,Heliomeris.multiflora,14,244.8,612
2015,Gothic.Spires,GS,Heliomeris.multiflora,15,196.79999999999998,492
2015,Gothic.Spires,GS,Heliomeris.multiflora,16,12,30
2015,Gothic.Spires,GS,Heracleum.sphondylium,8,0.8,2
2015,Gothic.Spires,GS,Heracleum.sphondylium,10,5.199999999999999,13
2015,Gothic.Spires,GS,Heracleum.sphondylium,11,0.4,1
2015,Gothic.Spires,GS,Hydrophyllum.capitatum,4,4.8,12
2015,Gothic.Spires,GS,Hydrophyllum.capitatum,5,22,55
2015,Gothic.Spires,GS,Hydrophyllum.fendleri,6,4.4,11
2015,Gothic.Spires,GS,Hydrophyllum.fendleri,7,0.8,2
2015,Gothic.Spires,GS,Lathyrus.leucanthus,6,0.8,2
2015,Gothic.Spires,GS,Lathyrus.leucanthus,7,18.4,46
2015,Gothic.Spires,GS,Lathyrus.leucanthus,8,40.8,102
2015,Gothic.Spires,GS,Lathyrus.leucanthus,9,3.6,9
2015,Gothic.Spires,GS,Ligularia.bigelovii,11,2.8,7
2015,Gothic.Spires,GS,Ligularia.bigelovii,12,3.2,8
2015,Gothic.Spires,GS,Ligusticum.porteri,8,67.6,169
2015,Gothic.Spires,GS,Ligusticum.porteri,10,28.8,72
2015,Gothic.Spires,GS,Ligusticum.porteri,11,8.8,22
2015,Gothic.Spires,GS,Mertensia.ciliata,6,0.4,1
2015,Gothic.Spires,GS,Mertensia.ciliata,7,18.400000000000002,46
2015,Gothic.Spires,GS,Mertensia.ciliata,8,16.4,41
2015,Gothic.Spires,GS,Mertensia.ciliata,9,11.2,28
2015,Gothic.Spires,GS,Mertensia.ciliata,10,2,5
2015,Gothic.Spires,GS,Mertensia.fusiformis,1,0.4,1
2015,Gothic.Spires,GS,Mertensia.fusiformis,2,2.8,7
2015,Gothic.Spires,GS,Mertensia.fusiformis,3,44.4,111
2015,Gothic.Spires,GS,Mertensia.fusiformis,4,119.2,298
2015,Gothic.Spires,GS,Mertensia.fusiformis,5,58,145
2015,Gothic.Spires,GS,Mertensia.fusiformis,6,4.8,12
2015,Gothic.Spires,GS,Mertensia.fusiformis,7,0.4,1
2015,Gothic.Spires,GS,Potentilla.pulcherrima,6,0.8,2
2015,Gothic.Spires,GS,Potentilla.pulcherrima,7,27.6,69
2015,Gothic.Spires,GS,Potentilla.pulcherrima,8,79.2,198
2015,Gothic.Spires,GS,Potentilla.pulcherrima,9,56.4,141
2015,Gothic.Spires,GS,Potentilla.pulcherrima,10,52,130
2015,Gothic.Spires,GS,Potentilla.pulcherrima,11,21.6,54
2015,Gothic.Spires,GS,Prunella.vulgaris,8,1.6,4
2015,Gothic.Spires,GS,Prunella.vulgaris,9,65.60000000000001,164
2015,Gothic.Spires,GS,Pseudocymopterus.montanus,8,2,5
2015,Gothic.Spires,GS,Pseudocymopterus.montanus,9,0.8,2
2015,Gothic.Spires,GS,Ranunculus.inamoenus,5,0.4,1
2015,Gothic.Spires,GS,Ranunculus.inamoenus,7,2,5
2015,Gothic.Spires,GS,Salix.sp,1,15.6,39
2015,Gothic.Spires,GS,Salix.sp,2,18,45
2015,Gothic.Spires,GS,Salix.sp,3,7.6,19
2015,Gothic.Spires,GS,Salix.sp,4,2.4,6
2015,Gothic.Spires,GS,Senecio.integerrimus,5,0.4,1
2015,Gothic.Spires,GS,Senecio.integerrimus,6,49.6,124
2015,Gothic.Spires,GS,Senecio.integerrimus,7,49.6,124
2015,Gothic.Spires,GS,Senecio.integerrimus,8,2,5
2015,Gothic.Spires,GS,Senecio.integerrimus,9,6.8,17
2015,Gothic.Spires,GS,Senecio.serra,9,0.4,1
2015,Gothic.Spires,GS,Senecio.serra,11,2,5
2015,Gothic.Spires,GS,Senecio.serra,14,0.8,2
2015,Gothic.Spires,GS,Senecio.serra,15,0.4,1
2015,Gothic.Spires,GS,Solidago.multiradiata,8,5.6,14
2015,Gothic.Spires,GS,Solidago.multiradiata,10,11.200000000000001,28
2015,Gothic.Spires,GS,Solidago.multiradiata,11,13.2,33
2015,Gothic.Spires,GS,Solidago.multiradiata,12,10.799999999999999,27
2015,Gothic.Spires,GS,Taraxacum.officinale,3,1.6,4
2015,Gothic.Spires,GS,Taraxacum.officinale,4,15.200000000000001,38
2015,Gothic.Spires,GS,Taraxacum.officinale,5,57.6,144
2015,Gothic.Spires,GS,Taraxacum.officinale,6,54.4,136
2015,Gothic.Spires,GS,Taraxacum.officinale,7,6,15
2015,Gothic.Spires,GS,Taraxacum.officinale,8,0.4,1
2015,Gothic.Spires,GS,Trifolium.pratense,13,0.8,2
2015,Gothic.Spires,GS,Trifolium.pratense,14,4,10
2015,Gothic.Spires,GS,Trifolium.pratense,15,1.6,4
2015,Gothic.Spires,GS,Trifolium.pratense,16,1.6,4
2015,Gothic.Spires,GS,Trifolium.repens,11,1.2,3
2015,Gothic.Spires,GS,Trifolium.repens,12,2.8,7
2015,Gothic.Spires,GS,Trifolium.repens,13,2,5
2015,Gothic.Spires,GS,Trifolium.repens,16,4.4,11
2015,Gothic.Spires,GS,Valeriana.occidentalis,4,0.8,2
2015,Gothic.Spires,GS,Valeriana.occidentalis,6,2.8,7
2015,Gothic.Spires,GS,Valeriana.occidentalis,7,2.4000000000000004,6
2015,Gothic.Spires,GS,Valeriana.occidentalis,8,0.8,2
2015,Gothic.Spires,GS,Valeriana.occidentalis,9,0.4,1
2015,Gothic.Spires,GS,Veratrum.tenuipetalum,8,2.4000000000000004,6
2015,Gothic.Spires,GS,Veratrum.tenuipetalum,9,6.800000000000001,17
2015,Gothic.Spires,GS,Veratrum.tenuipetalum,10,6,15
2015,Gothic.Spires,GS,Veratrum.tenuipetalum,11,6.8,17
2015,Gothic.Spires,GS,Veratrum.tenuipetalum,12,1.2000000000000002,3
2015,Gothic.Spires,GS,Vicia.americana,7,1.2,3
2015,Gothic.Spires,GS,Vicia.americana,8,7.2,18
2015,Gothic.Spires,GS,Vicia.americana,9,4.8,12
2015,Gothic.Spires,GS,Vicia.americana,10,3.6,9
2015,Gothic.Spires,GS,Viola.praemorsa,3,1.6,4
2015,Gothic.Spires,GS,Viola.praemorsa,4,21.2,53
2015,Gothic.Spires,GS,Viola.praemorsa,5,18.8,47
2015,Gothic.Spires,GS,Viola.praemorsa,6,0.8,2
2015,Rosy.Hills,RH,Achillea.millefolium,10,1.6,4
2015,Rosy.Hills,RH,Achillea.millefolium,11,4.4,11
2015,Rosy.Hills,RH,Achillea.millefolium,12,6,15
2015,Rosy.Hills,RH,Achillea.millefolium,13,5.6000000000000005,14
2015,Rosy.Hills,RH,Achillea.millefolium,14,5.2,13
2015,Rosy.Hills,RH,Achillea.millefolium,15,1.2000000000000002,3
2015,Rosy.Hills,RH,Achillea.millefolium,16,3.2,8
2015,Rosy.Hills,RH,Aconitum.columbianum,9,15.2,38
2015,Rosy.Hills,RH,Aconitum.columbianum,10,22,55
2015,Rosy.Hills,RH,Aconitum.columbianum,11,17.2,43
2015,Rosy.Hills,RH,Aconitum.columbianum,12,11.6,29
2015,Rosy.Hills,RH,Adenolinum.lewisii,8,4.4,11
2015,Rosy.Hills,RH,Adenolinum.lewisii,9,9.200000000000001,23
2015,Rosy.Hills,RH,Adenolinum.lewisii,10,11.6,29
2015,Rosy.Hills,RH,Adenolinum.lewisii,11,1.2,3
2015,Rosy.Hills,RH,Adenolinum.lewisii,12,0.4,1
2015,Rosy.Hills,RH,Agoseris.glauca,13,0.4,1
2015,Rosy.Hills,RH,Agoseris.glauca,14,0.4,1
2015,Rosy.Hills,RH,Agoseris.glauca,15,1.2,3
2015,Rosy.Hills,RH,Calochortus.gunnisonii,11,2.8,7
2015,Rosy.Hills,RH,Calochortus.gunnisonii,12,0.4,1
2015,Rosy.Hills,RH,Campanula.rotundifolia,11,0.4,1
2015,Rosy.Hills,RH,Claytonia.lanceolata,1,21.6,54
2015,Rosy.Hills,RH,Claytonia.lanceolata,2,233.20000000000002,583
2015,Rosy.Hills,RH,Claytonia.lanceolata,3,280,700
2015,Rosy.Hills,RH,Claytonia.lanceolata,4,185.2,463
2015,Rosy.Hills,RH,Claytonia.lanceolata,5,15.2,38
2015,Rosy.Hills,RH,Collomia.linearis,8,1.2,3
2015,Rosy.Hills,RH,Collomia.linearis,9,57.6,144
2015,Rosy.Hills,RH,Collomia.linearis,10,32.8,82
2015,Rosy.Hills,RH,Delphinium.barbeyi,8,2,5
2015,Rosy.Hills,RH,Delphinium.barbeyi,9,10,25
2015,Rosy.Hills,RH,Delphinium.barbeyi,10,42,105
2015,Rosy.Hills,RH,Delphinium.barbeyi,11,122.80000000000001,307
2015,Rosy.Hills,RH,Delphinium.barbeyi,12,63.2,158
2015,Rosy.Hills,RH,Delphinium.nuttallianum,4,11.200000000000001,28
2015,Rosy.Hills,RH,Delphinium.nuttallianum,5,34.4,86
2015,Rosy.Hills,RH,Delphinium.nuttallianum,6,62.400000000000006,156
2015,Rosy.Hills,RH,Delphinium.nuttallianum,7,24.4,61
2015,Rosy.Hills,RH,Eremogone.congesta,8,65.2,163
2015,Rosy.Hills,RH,Eremogone.congesta,9,264.40000000000003,661
2015,Rosy.Hills,RH,Eremogone.congesta,10,206.4,516
2015,Rosy.Hills,RH,Eremogone.congesta,11,114.8,287
2015,Rosy.Hills,RH,Eremogone.congesta,12,48.4,121
2015,Rosy.Hills,RH,Ericameria.parryi,13,10.4,26
2015,Rosy.Hills,RH,Ericameria.parryi,14,5.6,14
2015,Rosy.Hills,RH,Ericameria.parryi,16,6.4,16
2015,Rosy.Hills,RH,Erigeron.elatior,11,8.4,21
2015,Rosy.Hills,RH,Erigeron.elatior,12,16,40
2015,Rosy.Hills,RH,Erigeron.elatior,13,18.8,47
2015,Rosy.Hills,RH,Erigeron.elatior,14,12.4,31
2015,Rosy.Hills,RH,Erigeron.elatior,15,6,15
2015,Rosy.Hills,RH,Erigeron.elatior,16,1.6,4
2015,Rosy.Hills,RH,Erigeron.speciosus,9,3.6,9
2015,Rosy.Hills,RH,Erigeron.speciosus,10,33.6,84
2015,Rosy.Hills,RH,Erigeron.speciosus,11,212.4,531
2015,Rosy.Hills,RH,Erigeron.speciosus,12,241.6,604
2015,Rosy.Hills,RH,Erigeron.speciosus,13,220.4,551
2015,Rosy.Hills,RH,Erigeron.speciosus,14,59.6,149
2015,Rosy.Hills,RH,Erigeron.speciosus,15,16,40
2015,Rosy.Hills,RH,Erigeron.speciosus,16,3.6,9
2015,Rosy.Hills,RH,Eriogonum.subalpinum,8,2.4,6
2015,Rosy.Hills,RH,Eriogonum.subalpinum,9,13.6,34
2015,Rosy.Hills,RH,Eriogonum.subalpinum,10,3.2,8
2015,Rosy.Hills,RH,Eriogonum.subalpinum,11,2,5
2015,Rosy.Hills,RH,Eriogonum.subalpinum,12,4.4,11
2015,Rosy.Hills,RH,Eriogonum.umbellatum,7,14.4,36
2015,Rosy.Hills,RH,Eriogonum.umbellatum,8,107.2,268
2015,Rosy.Hills,RH,Eriogonum.umbellatum,9,109.2,273
2015,Rosy.Hills,RH,Eriogonum.umbellatum,10,84,210
2015,Rosy.Hills,RH,Eriogonum.umbellatum,11,15.2,38
2015,Rosy.Hills,RH,Eriogonum.umbellatum,12,1.6,4
2015,Rosy.Hills,RH,Frasera.speciosa,6,22.4,56
2015,Rosy.Hills,RH,Frasera.speciosa,7,10,25
2015,Rosy.Hills,RH,Frasera.speciosa,8,8.4,21
2015,Rosy.Hills,RH,Geranium.richardsonii,8,4,10
2015,Rosy.Hills,RH,Geranium.richardsonii,9,5.6,14
2015,Rosy.Hills,RH,Geranium.richardsonii,10,5.6,14
2015,Rosy.Hills,RH,Geranium.richardsonii,11,0.8,2
2015,Rosy.Hills,RH,Geranium.richardsonii,12,0.4,1
2015,Rosy.Hills,RH,Helianthella.quinquenervis,9,78.8,197
2015,Rosy.Hills,RH,Helianthella.quinquenervis,10,132.8,332
2015,Rosy.Hills,RH,Helianthella.quinquenervis,11,118.8,297
2015,Rosy.Hills,RH,Helianthella.quinquenervis,12,56.4,141
2015,Rosy.Hills,RH,Heliomeris.multiflora,12,4.8,12
2015,Rosy.Hills,RH,Heliomeris.multiflora,13,48.800000000000004,122
2015,Rosy.Hills,RH,Heliomeris.multiflora,14,41.199999999999996,103
2015,Rosy.Hills,RH,Heliomeris.multiflora,15,9.6,24
2015,Rosy.Hills,RH,Heliomeris.multiflora,16,2,5
2015,Rosy.Hills,RH,Heracleum.sphondylium,9,1.6,4
2015,Rosy.Hills,RH,Heracleum.sphondylium,10,15.6,39
2015,Rosy.Hills,RH,Heracleum.sphondylium,11,12.4,31
2015,Rosy.Hills,RH,Heracleum.sphondylium,12,6.4,16
2015,Rosy.Hills,RH,Hydrophyllum.fendleri,6,43.2,108
2015,Rosy.Hills,RH,Hydrophyllum.fendleri,7,58.8,147
2015,Rosy.Hills,RH,Hydrophyllum.fendleri,8,37.6,94
2015,Rosy.Hills,RH,Hydrophyllum.fendleri,9,2,5
2015,Rosy.Hills,RH,Ipomopsis.aggregata,9,6.8,17
2015,Rosy.Hills,RH,Ipomopsis.aggregata,10,8,20
2015,Rosy.Hills,RH,Ipomopsis.aggregata,11,6.4,16
2015,Rosy.Hills,RH,Ipomopsis.aggregata,12,1.6,4
2015,Rosy.Hills,RH,Lathyrus.leucanthus,6,8.4,21
2015,Rosy.Hills,RH,Lathyrus.leucanthus,7,20.4,51
2015,Rosy.Hills,RH,Lathyrus.leucanthus,8,15.6,39
2015,Rosy.Hills,RH,Lathyrus.leucanthus,9,7.6000000000000005,19
2015,Rosy.Hills,RH,Ligusticum.porteri,10,7.2,18
2015,Rosy.Hills,RH,Lupinus.bakeri,7,51.2,128
2015,Rosy.Hills,RH,Lupinus.bakeri,8,67.2,168
2015,Rosy.Hills,RH,Lupinus.bakeri,9,2.4,6
2015,Rosy.Hills,RH,Mertensia.fusiformis,2,2.4,6
2015,Rosy.Hills,RH,Mertensia.fusiformis,3,124.8,312
2015,Rosy.Hills,RH,Mertensia.fusiformis,4,448.8,1122
2015,Rosy.Hills,RH,Mertensia.fusiformis,5,108.8,272
2015,Rosy.Hills,RH,Mertensia.fusiformis,6,10.399999999999999,26
2015,Rosy.Hills,RH,Mertensia.fusiformis,7,1.6,4
2015,Rosy.Hills,RH,Noccaea.fendleri,3,12,30
2015,Rosy.Hills,RH,Potentilla.pulcherrima,7,1.2000000000000002,3
2015,Rosy.Hills,RH,Potentilla.pulcherrima,8,8.4,21
2015,Rosy.Hills,RH,Potentilla.pulcherrima,9,20.8,52
2015,Rosy.Hills,RH,Potentilla.pulcherrima,10,16.8,42
2015,Rosy.Hills,RH,Potentilla.pulcherrima,11,10.8,27
2015,Rosy.Hills,RH,Potentilla.pulcherrima,12,8.4,21
2015,Rosy.Hills,RH,Pyrrocoma.crocea,11,1.2,3
2015,Rosy.Hills,RH,Pyrrocoma.crocea,12,0.8,2
2015,Rosy.Hills,RH,Ranunculus.inamoenus,5,0.4,1
2015,Rosy.Hills,RH,Ranunculus.inamoenus,6,0.4,1
2015,Rosy.Hills,RH,Ranunculus.inamoenus,7,0.4,1
2015,Rosy.Hills,RH,Senecio.integerrimus,5,0.4,1
2015,Rosy.Hills,RH,Senecio.integerrimus,6,3.1999999999999997,8
